tipo;url;titulo;precio;area_m2;habitaciones;banos;garajes;descripcion;balcon;bano_de_servicio;chimenea;cocina_equipada;cuarto_de_servicio;sauna_turco_jacuzzi;servicio_de_internet;servicios_publicos;zona_de_bbq;acceso_pavimentado;garaje_parqueadero(s);porteria_vigilancia;senderos_ecologicos;area_rural;cerca_de_zona_urbana;sobre_via_secundaria;trans_publico_cercano;caractint;caractext;caractsec;estrato;antiguedad;cocina_integral;ventilacion_natural;asador;bosque_nativo;establo;invernadero;pesebrera;terraza;vista_panoramica;seguridad;bano_auxiliar;comedor;estudio;zona_de_lavanderia;gimnasio;piscina;salon_comunal;zona_infantil;zonas_verdes;bombas_de_gasolina;cerca_centro_comercial;comodas_vias_de_acceso;restaurantes;supermercados_ccomerciales;amoblado;calentador;citofono;comedor_auxiliar;despensa;instalacion_de_gas;patio;piso_en_baldosa_marmol;circuito_cerrado_de_tv;en_conjunto_cerrado;jardin;parqueadero_visitantes;vigilancia;vivienda_multifamiliar;colegios_universidades;parques_cercanos;zona_campestre;zona_residencial;area_urbana;zona_de_hamacas;arboles_frutales;kiosko;bano_independiente;barra_estilo_americano;closet;deposito_bodega;ascensor;garaje(s);porteria_recepcion;vigilancia_24x7;cerca_a_sector_comercial;cocina_tipo_americano;cochera;pozo_de_agua_natural;hall_de_alcobas;sobre_via_principal;rio_quebrada_cercano(a);zona_de_camping;nacimientos_de_agua;zona_comercial;bahias_de_parqueo;banos_publicos;vigilancia_privada_24*7;salon_de_juegos;alarma_contra_incendio;ascensores_comunales;banos_comunales;banos_mixtos;con_administrador;control_de_acceso_digital;cuarto_de_conductores;alcantarillado;jardines_exteriores;locales_comerciales;zona_industrial;alarma;altura_libre;deteccion_de_humo;bahia_exterior_de_parqueo;cancha_de_squash;canchas_deportivas;en_edificio;en_zona_residencial;garaje_cubierto;parque_industrial;bano_compartido;shut_de_basura;parqueadero_interno;aire_lavado;cocineta;edificio_inteligente;escalera_de_emergencia;parqueadero_a_nivel;reja_de_seguridad;cancha_de_tennis;jaula_de_golf;cancha_de_baloncesto;cancha_de_futbol;piso_en_madera;tanques_de_agua;aire_acondicionado;cocina_de_lena;oficina_de_negocios;corrales;piso_en_cemento;cuarto_de_servicio;todos_los_servicios;en_casa;finca_agroganadera;finca_ganadera;vivienda_bifamiliar;casa_de_trabajadores;en_condominio;puerta_electrica;ubicada_en_edificio;finca_agricola;sensor_de_movimiento;planta_electrica;servicios_independientes;cuarto_de_escoltas;salon_de_conferencias;rociadores_de_agua;con_casa_club;disponibilidad_wifi;galpon;piso_de_alta_resistencia;cableado_de_red;puerta_de_seguridad;sala_de_internet;finca_avicola;lote_en_construccion;salon_de_videoconferencias;pasaje_comercial;sistema_de_riego;acceso_para_camiones;con_vivienda;lic_de_construccion;panoramica_un_lado;en_club;auditorio;esquinero;oficinas_administrativas;con_casa_prefabricada;en_zona_comercial;finca_cafetera;servicio_de_lavanderia;altura_restringida;ascensor(es)_inteligente(s);lote_vacio;control_de_acustica;control_termico;panoramica_360o;con_cerca_electrica;municipio;tipo_propiedad
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/campus_reservado-det-6096783.aspx;Apartamento en Venta Rionegro campus reservado;320000000.0;67.0;2.0;2.0;1.0;apartamento en campus reservado cerca al aeropuerto reserva natural de bosque nativo con un espectacular lago Apto con 67mt 6to piso 2 habitaciones 2 baños cocina integral sala comedor balcón con vista al lago parqueadero cuarto útil gimnasio piscinas climatizadas turco sauna juegos infantiles y pista para trote alrededor de la unidad;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Balcón', 'Baño Auxiliar', 'Calentador', 'Cocina Integral'];['Ascensor', 'Gimnasio', 'Portería / Recepción', 'Salón de Juegos', 'Sauna / Turco / Jacuzzi', 'Vista panorámica', 'Zonas Verdes'];['Colegios / Universidades', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Residencial'];5;1 a 8 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/club_verde_terra_apartamentos-det-6154504.aspx;Apartamento en Venta Rionegro Club Verde Terra Apartamentos;510000000.0;97.0;3.0;2.0;1.0;Habitación principal en el segundo piso con terraza,  closet de linos,  2 baños,  2 balcones,  estudio,  (escalera en vidrio templado y peldaños en madera),  cortinas tipo panel japonés y blackout,  parqueadero y cuarto útil. La unidad cuenta con,  espejo de agua,  piscina para adultos y niños climatizada,  SPA,  sauna,  turco,  jacuzzi,  cancha de squash,  gimnasio dotado,  café,  salón social,  salón VIP,  sala de juegos para niños,  cancha multifuncional,  deck al aire libre con vista al espejo de agua..;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Balcón', 'Cocina Integral', 'Depósito / Bodega', 'Estudio', 'Instalación de gas', 'Patio', 'Sauna / Turco / Jacuzzi', 'Zona de lavandería'];['Ascensor', 'Cancha de Squash', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Garaje(s)', 'Jardín', 'Piscina', 'Portería / Recepción', 'Salón Comunal', 'Terraza', 'Vigilancia', 'Vista panorámica', 'Zona Infantil', 'Zonas Verdes'];['Parques cercanos', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Residencial'];4;Menos de 1 año;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/finca-en-venta/el-retiro/vereda_nazareth-det-5766088.aspx;Finca en Venta El Retiro Vereda Nazareth;1100000000.0;12000.0;3.0;3.0;3.0;Finca en el Retiro Vereda Nazareth,  ubicada a 25 minutos del parque principal del Retiro(12 kilometros),  lote de 12 mil metros cuadrados,  casa en construcción tradicional,  de tres habitaciones,  tres baños,  vestier,  cocina integral,  sala comedor,  chimenea a gas,  zona de ropas,  terraza,  dos estudios,  parqueadero cubierto para tres vehículos,  cuarto de herramientas,  deck,  quebrada con agua de nacimiento,  210 metros cuadrados construidos. Red de Gas a los baños con calentador de paso!.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;['Cocina Integral', 'Piso en Baldosa /  Mármol', 'Servicios Públicos'];['Garaje / Parqueadero(s)', 'Rio / Quebrada cercano(a)', 'Senderos ecológicos'];['Cerca de Zona Urbana', 'Nacimientos de agua', 'Parques cercanos'];4;1 a 8 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;el retiro;finca
Usada;https://www.fincaraiz.com.co/casa-en-venta/la-ceja/ceja-det-6107513.aspx;Casa en Venta La Ceja LA CEJA;650000000.0;180.0;6.0;5.0;1.0;Casa en venta ubicada en La Ceja sector Hipódromo. El lote aledaño se vende por valor de $650.000.000. La casa se encuentra cerca al Parque Principal. Comodidades: Sala,  comedor,  6 alcobas,  4 closets,  5 baños,  cocina abierta integral,  pisos de retal de mármol,  zona de ropas,  balcón,  3 niveles,  patios,  garaje sencillo,  servicios públicos y red de gas. 622-15684.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;['Balcón', 'Baño Auxiliar', 'Closet', 'Cocina Integral', 'Comedor', 'Patio', 'Piso en Baldosa /  Mármol', 'Servicios Públicos', 'Zona de lavandería'];['Garaje / Parqueadero(s)'];['Cómodas vias de acceso', 'Parques cercanos', 'Zona Residencial'];3;16 a 30 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;la ceja;casa
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/rionegro/rionegro-det-5620454.aspx;Apartamento en Venta Rionegro RIONEGRO;190000000.0;48.0;2.0;2.0;1.0;BEMSA VENDE APARTAMENTO EN RIONEGRO POR LA U CATÓLICA PISO ALTO GRAN VISTA AL BOSQUE TIENE 48 METROS  DE 2 ALCOBAS  2 BAÑOS  LA UNIDAD OFRECE PISCINA GIMNASIO JUEGOS INFANTILES 786-21602.;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;['Balcón', 'Barra estilo americano', 'Citófono', 'Closet', 'Cocina Integral', 'Comedor', 'Instalación de gas', 'Piso en Baldosa /  Mármol', 'Sauna / Turco / Jacuzzi', 'Servicios Públicos', 'Shut de basura', 'Zona de lavandería'];['Ascensor', 'Circuito cerrado de TV', 'Garaje / Parqueadero(s)', 'Garaje Cubierto', 'Gimnasio', 'Piscina', 'Salón Comunal', 'Vigilancia 24x7', 'Vigilancia privada 24*7', 'Zona Infantil'];['Área Urbana', 'Supermercados / C.Comerciales', 'Zona Residencial'];4;1 a 8 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;apartamento
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/marinilla/alcaravanes-det-6159463.aspx;Apartamento en Venta Marinilla Alcaravanes;219000000.0;57.0;3.0;2.0;1.0;APTO 107.  57.6 MTS  PARQUEADERO  CUARTO UTIL     VALOR EN FIDUCIA (30%) $55.884.000     VALOR A PAGAR AL MOMENTO DE LA ESCRITURA:     $130.396.000     PARA UN TOTAL DE $186.280.000     EL MISMO APARTAMENTO EN LA SEGUNDA TORRE ESTA EN $225.000.000     EL VALOR AL QUE LO ESTAMOS OFRECIENDO ES $219.000.000     SEGUN LA SALA DE VENTAS,  EL APTO ES ESTRATO 4 Y EL VALOR DEL ALQUILER PODRIA SER DE $1.000.000.  APRICA CON SUBCIDIO DEL GOBIERN. .;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;['Baño Auxiliar', 'Baño Independiente', 'Citófono', 'Closet', 'Cocina Equipada', 'Piso en Baldosa /  Mármol'];['Acceso Pavimentado', 'Árboles frutales', 'Ascensor', 'Cochera', 'En conjunto cerrado', 'Jardín', 'Portería / Recepción', 'Vigilancia', 'Vista panorámica', 'Zonas Verdes'];['Cerca de Zona Urbana', 'Trans. Público cercano', 'Zona Campestre'];4;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;marinilla;apartamento
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/la-ceja/la-ceja-det-5910685.aspx;Apartamento en Venta La Ceja;170000000.0;84.0;3.0;2.0;0.0;Vendo apartamento ubicado en el Municipio de La Ceja (Antioquia).  Son 84 metros distribuídos en sala comedor,  3 habitaciones con clóset,  2 baños cabinados.  Cocina integral con gabinetes en madera y barra.  Red de gas.  Agradable patio central con balcones interiores.  Ubicado en edificio p.h. cuarto piso por escaleras.  A 5 cuadras del parque principal de La Ceja.  Se acepta permuta por una propiedad en Medellín. .;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;['Balcón', 'Baño Auxiliar', 'Baño Independiente', 'Barra estilo americano', 'Calentador', 'Cocina Integral', 'Instalación de gas', 'Patio', 'Piso en Baldosa /  Mármol'];['Acceso Pavimentado', 'Vivienda Multifamiliar'];['Cerca de Zona Urbana', 'Parques cercanos', 'Trans. Público cercano', 'Zona Residencial'];3;16 a 30 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;la ceja;apartamento
Usada;https://www.fincaraiz.com.co/apartamento-en-venta/el-retiro/centro-det-6161283.aspx;Apartamento en Venta El Retiro Centro;330000000.0;68.95;3.0;2.0;1.0;"Excelente apartamento,  seminuevo; muy buena ubicación,  con mall comercial cercano y transporte de fácil acceso..";1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Balcón', 'Baño Auxiliar', 'Barra estilo americano', 'Calentador', 'Cocina Integral', 'Cocina tipo Americano', 'Instalación de gas', 'Zona de lavandería'];['Ascensor', 'Circuito cerrado de TV', 'En conjunto cerrado', 'Parqueadero Visitantes', 'Portería / Recepción', 'Salón Comunal', 'Vigilancia', 'Zonas Verdes'];['Colegios / Universidades', 'Parques cercanos', 'Sobre vía principal', 'Supermercados / C.Comerciales', 'Trans. Público cercano', 'Zona Comercial', 'Zona Residencial'];4;1 a 8 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;el retiro;apartamento
Usada;https://www.fincaraiz.com.co/finca-en-venta/el-retiro/retiro-det-6122809.aspx;Finca en Venta El Retiro EL RETIRO;1350000000.0;300.0;3.0;2.0;1.0;Finca en venta ubicada en El Retiro sector El Hallazgo. La finca cuenta con una hermosa vista,  además tiene potrero. Comodidades: Sala,  comedor,  biblioteca,  3 alcobas,  3 closets,  2 baños,  cocina cerrada integral,  zona de ropas,  2 niveles,  cuarto útil,  garaje doble paralelo,  servicios públicos y zonas verdes. 622-15727.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;['Closet', 'Cocina Integral', 'Depósito / Bodega', 'Servicios Públicos', 'Zona de lavandería'];['Garaje(s)'];['Cómodas vias de acceso', 'Zona Residencial'];5;16 a 30 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;el retiro;finca
Usada;https://www.fincaraiz.com.co/casa-en-venta/rionegro/porvenir-det-6172060.aspx;Casa en Venta Rionegro EL PORVENIR;450000000.0;114.0;3.0;3.0;1.0;Casa en venta ubicada en Rionegro sector El Porvenir. Valor administración $60.000. Valor predial $700.000. La casa cuenta con hermosos acabados,  un gran jardín y amplias zonas verdes. La casa se encuentra a 10 minutos del Aeropuerto Internacional José María Córdova y a 12 minutos del Túnel De Oriente. Comodidades Sala-comedor,  biblioteca,  3 alcobas,  2 closets,  vestier,  3 baños,  cocina abierta integral,  pisos de cerámica,  zona de ropas,  terraza,  2 niveles,  cuarto útil,  garaje doble lineal,  portería,  zonas verdes y parque infantil. 622-15895.;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;['Baño Auxiliar', 'Closet', 'Cocina Integral', 'Depósito / Bodega', 'Piso en Baldosa /  Mármol', 'Zona de lavandería'];['Bahias de parqueo', 'Garaje(s)', 'Terraza', 'Vigilancia 24x7', 'Zona Infantil', 'Zonas Verdes'];['Cerca a sector comercial', 'Cerca centro comercial', 'Cómodas vias de acceso', 'Trans. Público cercano', 'Zona Residencial'];4;16 a 30 años;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;rionegro;casa
